f1(x),f2(x)
133.42390586835998,4.44927054650965
133.42845575462164,4.445889879596539
133.4330293322452,4.442498489278029
133.4376272139515,4.439096781467642
133.44225023535097,4.435683153485377
133.4468983187465,4.432258203198829
133.45157172168743,4.428821881053235
133.4562711894279,4.42537388258708
133.4609969010642,4.421913945381723
133.46575002359367,4.418441493465256
133.47053017194503,4.414956915186631
133.47533800141258,4.411459162893094
133.48017453494418,4.407948443511965
133.48503982649802,4.404424761560834
133.48993423411247,4.40088685886953
133.49485818461207,4.3973360118408555
133.49981330275025,4.393770604084987
133.5047988214072,4.3901903117349725
133.5098160877737,4.386595508917616
133.51486495918653,4.382986873841958
133.51994601383825,4.379361725024203
133.52506129548578,4.375720966387444
133.53020997582425,4.372064559888555
133.5353925801763,4.368392310745177
133.5406108368627,4.364702931592769
133.54586423611266,4.360997148306721
133.5511541978405,4.3572741420127965
133.5564810490264,4.353533745333696
133.56184554417104,4.349775390479165
133.56724779156298,4.345998531993169
133.57268978136563,4.342203200040625
133.5781714687274,4.338388959337055
133.58369351120268,4.334555381075833
133.5892568043085,4.3307020453207965
133.59486246150928,4.3268286386275205
133.60051077887383,4.322934566214385
133.6062026923721,4.319019992349219
133.61193946963118,4.315083722286736
133.61772181751675,4.311125547733696
133.62354989889985,4.307145593015641
133.62942601211572,4.303142451607879
133.63535008947002,4.299116350476325
133.64132345653212,4.295066665568758
133.6473466874898,4.290992940276585
133.65342076041418,4.2868952639295435
133.6595482232687,4.282770924492216
133.66572842427888,4.278621850718677
133.67196326455775,4.274446378321579
133.6782534113549,4.270244351824901
133.68460055274818,4.266014922997346
133.69100563752028,4.261757719040728
133.6974698592399,4.257472030294409
133.70399442648818,4.253157350546883
133.71058143425066,4.248812666878607
133.71723097334208,4.244437891313714
133.72394563320995,4.240031926253611
133.73072625942888,4.23559412962537
133.73757440133733,4.231124154463011
133.7444912986279,4.226621024668026
133.75147943714077,4.222083797617052
133.75853964977495,4.217512022059899
133.76567417859042,4.212904737997184
133.77288412551692,4.208261194005349
133.78017168098336,4.203580563168829
133.78753901473937,4.198861809396099
133.79498775969563,4.194104551126937
133.80251965253598,4.1893068462948895
133.8101371564662,4.1844687262743605
133.81784248432407,4.179588705435461
133.8256377565107,4.174666053621308
133.83352512140945,4.169699327018364
133.8415070147662,4.16468779521678
133.84958618266904,4.159630113442644
133.85776547285053,4.15452533923049
133.86604634462122,4.149371777687008
133.8744327948662,4.144168552162144
133.8829271613266,4.138914350915442
133.89153296698325,4.133607738817576
133.90025285707193,4.1282471681836475
133.90909027718476,4.122831290815494
133.91804843201442,4.117358752854606
133.9271312397257,4.111827773255634
133.93634233870517,4.106236812792593
133.94568532662515,4.100583856364264
133.9551643668521,4.094867522422691
133.9647837971529,4.089085795550754
133.9745479713215,4.083236627487565
133.98446197515656,4.077317966865799
133.99452940285093,4.0713279336980435
134.00475692029778,4.065264161769094
134.01514822714094,4.059124169188281
134.02571128560103,4.052905440290459
134.03644824684648,4.046606484273099
134.0473683479816,4.0402232438910035
134.0584772095469,4.033753682391846
134.06978168830435,4.027194647443771
134.0812888173649,4.020543143497765
134.09300639025417,4.0137958015558795
134.1049423559217,4.006949230430024
135.99876631773157,4.000000000951551
